company_id,name,website_domain,description,industry_primary,verticals,year_founded,hq_city,hq_state,hq_country,funding_total_usd,last_round_type,last_round_size_usd,last_round_date,filing_count,source,github_stars,github_activity_90d,hn_mentions,hn_points,open_job_postings,semantic_sim,stage_fit,geo_fit,traction,investor_signal,hygiene,score,pts_semantic_sim,pts_stage_fit,pts_geo_fit,pts_traction,pts_investor_signal,pts_hygiene
c_207826afac16,Scope,tryscope.app,"Scope is the system companies use to measure and improve how agents discover, interact and use their product.

As more products gets used through AI agents like Claude Code, Codex, Cursor, and similar agents, agents are starting to influence which tools get chosen, how they get set up, and whether they keep getting used. Most companies still cannot see that process clearly.

We run real workflows across agents and show teams when the agent picks them versus a competitor, where it breaks, where docs or product surfaces confuse the agent, and what to change to get better results and a better agent experience.

I started Scope after working on interpretability research for closed-source models at Princeton and later as an ML engineer in GEO/AEO. I kept seeing the same pattern: these systems were shaping real product discovery and usage, but companies had very little visibility into what the model was actually doing.

We are starting with products that agents can directly interact with, especially APIs, infra products, CLIs, and MCP servers.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.42516378,0.5,1.0,0.0,0.0,0.75,40.76,17.01,10.0,10.0,0.0,0.0,3.75
c_c1bd6202c892,Atrisa,atrisa.ai,"AI Agents to build, debug and automate analog circuit design",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.42448872,0.5,1.0,0.0,0.0,0.75,40.73,16.98,10.0,10.0,0.0,0.0,3.75
c_45dd8b69d1b3,Limrun,lim.run,"Coding agents in the cloud don't work for majority of teams who require native capabilities; they lack XCode for iOS, Emulator for Android, Unity for game development teams. We are on a mission to cloudify every local development utility so that regardless of where it runs, your agent can compose an ideal set of capabilities on the fly so you don't need to run it on your laptop.

Today, we provide remote services such as XCode, iOS & Android simulators to enable coding agents running in any sandbox to be able to build and iterate over mobile apps, too.

Replit, Rork, Momentic, Minitap and more agent companies have built mobile development and testing experiences on Limrun platform. Coconote (Quizlet), SorceJobs (W25) and more companies with mobile apps use Limrun with their cloud agents, merging PRs without having to check out the code locally.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.42305142,0.5,1.0,0.0,0.0,0.75,40.67,16.92,10.0,10.0,0.0,0.0,3.75
c_68b8ba1b9abc,Linzumi,linzumi.com,"Linzumi is the chat your engineering team uses to direct dozens of AI coding agents.

Kick off work, review it, ship it. All from chat.

See every agent's work. Unblock the agents that need you from your laptop, your phone, the coffee line. Your teammates see it too.

Every decision your team makes compiles into a source of truth - what to build, why it changed, how your agents should act. That same source generates new work and verifies completed work.

Deliberative alignment, repurposed from aligning LLMs to aligning companies.",B2B,"Artificial Intelligence, Developer Tools, Chat",,San Francisco,CA,US,,,,,0,yc,,,,,,0.42299402,0.5,1.0,0.0,0.0,0.75,40.67,16.92,10.0,10.0,0.0,0.0,3.75
c_12e440fb77fa,Foresight,foresight.tt,"Foresight builds AI-powered simulations of human behavior to help companies predict how people will think, react, and choose before making real-world decisions. It lets organizations test countless possible moves in advance, see how each one is likely to play out, and choose the strongest path forward.",B2B,,,New York City,NY,US,,,,,0,yc,,,,,,0.42248988,0.5,1.0,0.0,0.0,0.75,40.65,16.9,10.0,10.0,0.0,0.0,3.75
c_284fac6e40f1,CentralComs,centralcoms.com,"CentralComs is building AI Agents for property managers that tracks every maintenance call, chases every open ticket, and keep owners/tenants/vendors updated, so nothing falls through the cracks and operations never stall.

These agent work directly inside AppFolio, Buildium, Yardi and your existing stack, making real-time decisions and resolving multi-step workflows without handoffs.",Real Estate and Construction,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.42168123,0.5,1.0,0.0,0.0,0.75,40.62,16.87,10.0,10.0,0.0,0.0,3.75
c_6c8f3fc3a1cc,Complir,complir.io,AI-powered product compliance platform that makes it easy for retailers to launch and scale products across borders without drowning in regulatory work. Complir's AI agents handle the regulations and documentation across every market you sell in - and keep your entire catalogue audit-ready.,B2B,,,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,,0.4218198,0.5,1.0,0.0,0.0,0.75,40.62,16.87,10.0,10.0,0.0,0.0,3.75
c_94ec79e4334f,Palisade,,AI that finds and fixes OS-level vulnerabilities across device fleets,B2B,"Artificial Intelligence, SaaS, B2B, Cybersecurity",,Los Angeles,CA,US,,,,,0,yc,,,,,,0.45246693,0.5,1.0,0.0,0.0,0.5,40.6,18.1,10.0,10.0,0.0,0.0,2.5
c_bb65a36cbd60,SRO Album LLC,,,Other,,2025.0,NEW YORK,NY,US,900000.0,Seed,900000.0,2026-07-28,1,edgar,,,,,,0.11721173,1.0,1.0,0.0,0.34,0.5,40.59,4.69,20.0,10.0,0.0,3.4,2.5
c_6af43f019f11,TesterArmy,tester.army,"TesterArmy is an AI agent that tests websites and mobile apps. It monitors production on a schedule and runs automatically on every GitHub Pull Request, delivering screenshots, recordings, and actionable bug reports.

Describe tests in plain English. The agent handles login flows, OAuth, and OTPs, no scripts to write or maintain. We catch the regressions and UX issues that code review misses.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.42103565,0.5,1.0,0.0,0.0,0.75,40.59,16.84,10.0,10.0,0.0,0.0,3.75
c_51730aad48b4,Reframe,usereframe.ai,"Reframe is the only AI-native marketplace for hardware teams to procure both COTS and custom manufactured components. We have access to trusted suppliers that have made parts for the most reliable hardware products that people use today (iPhones, Teslas, and more). We use Agents to automate end-to-end procurement so that hardware teams can scale while remaining lean.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.42017573,0.5,1.0,0.0,0.0,0.75,40.56,16.81,10.0,10.0,0.0,0.0,3.75
c_f50519e91aef,Clawvisor,clawvisor.com,"Clawvisor lets AI agents use apps like Gmail, Slack, and Google Drive without going rogue or ever seeing your credentials. You approve tasks once. Clawvisor enforces them on every request.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.41924024,0.5,1.0,0.0,0.0,0.75,40.52,16.77,10.0,10.0,0.0,0.0,3.75
c_bd67d045c1d2,Aseon Labs,aseonlabs.com,"Aseon Labs builds robotic pitstops for self-driving cars.

Autonomous vehicles can drive themselves, but they still rely on humans and centralized depots for charging, cleaning and servicing multiple times per day. As fleets scale, the operational layer makes up 70% of the cost of the service and is of the largest barrier to uptime, profitability and market expansion.

Aseon Pods are robotic micro-depots that can be deployed directly within operating zones, bringing fleet servicing to where demand exists. By eliminating unnecessary depot trips and automating routine operations, Aseon helps autonomous fleet operators increase uptime, reduce reset cost by 50% and unlock scale.

Founded by the team behind Pushme, which deployed 5,000 mobility infrastructure locations across 40 cities before its acquisition by TIER-Dott, Aseon is funded and building product in Redwood City for pilot deployment with major autonomous vehicle operators.",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.4184649,0.5,1.0,0.0,0.0,0.75,40.49,16.74,10.0,10.0,0.0,0.0,3.75
c_e20216f248d3,"Oboro Labs, Inc.",,,Manufacturing,,2024.0,DELRAY BEACH,FL,US,3500000.0,Early,3500000.0,2026-07-28,1,edgar,,,,,,0.11412213,1.0,1.0,0.0,0.34,0.5,40.46,4.56,20.0,10.0,0.0,3.4,2.5
c_bc1cca8bd52b,Amboras,amboras.com,"Amboras puts your entire e-commerce on autopilot. It builds your store, continuously optimizes it, reads your analytics, and learns what converts - all autonomously. No developers. No agencies. No guessing. Today it sells to humans. Tomorrow it sells to AI agents.
",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.41684064,0.5,1.0,0.0,0.0,0.75,40.42,16.67,10.0,10.0,0.0,0.0,3.75
c_c0f2792a165e,ClaimGlide,claimglide.com,"We automate the entire end-to-end prior-authorization process for private practices for cheaper, and more accurately than they're doing today.",Healthcare,"Digital Health, Healthcare, AI, AI Assistant",,Seattle,WA,US,,,,,0,yc,,,,,,0.41598633,0.5,1.0,0.0,0.0,0.75,40.39,16.64,10.0,10.0,0.0,0.0,3.75
c_5248b169873a,OneCLI,onecli.sh,"OneCLI is a credential isolation gateway for AI agents. Agents see placeholder tokens instead of real API keys and OAuth credentials, the real secrets are injected at the network layer, so a compromised or misbehaving agent can never leak them. 

Teams get per-agent access control, full audit logs, and one-click integrations with Gmail, GitHub, Jira, Slack, and 50+ other apps. OneCLI is open source (2.5K+ GitHub stars, 300K+ downloads), Already the default credential layer for products like NanoClaw.",B2B,"Artificial Intelligence, B2B, Security, Open Source, Infrastructure",,San Francisco,CA,US,,,,,0,yc,,,,,,0.41600317,0.5,1.0,0.0,0.0,0.75,40.39,16.64,10.0,10.0,0.0,0.0,3.75
c_f126b3879170,Tasklet,tasklet.ai,"AI chatbots can answer questions, but they can't do your work — they aren't connected to your tools, can't take actions, and stop running when you close the tab. Meanwhile, knowledge workers are still spending most of their day switching between dozens of SaaS apps, manually stitching together workflows that should be automated.

Tasklet is the AI agent that actually does the work. It connects to every tool you use — via thousands of built-in integrations, any HTTP API, or MCP servers — and takes real actions on your behalf: pulling reports, updating CRMs, triaging emails, processing data, and more. When it needs a UI, it generates one on the fly. When it needs to crunch numbers or do bulk operations, it writes and runs code in a cloud sandbox. When it needs to interact with a website that doesn't have an API, it uses a real browser. And because it runs in the cloud 24/7, you can set up triggers to have it take ongoing responsibility for workflows — not just do something once, but handle it going forward.

The product is deliberately simple: a chat interface where you talk to an extremely capable agent. But underneath that simplicity is a cloud-native agent runtime, best-in-class context engineering, a universal connections layer, and multi-model support that keeps us on the frontier as AI improves. 

We think legacy SaaS is being unbundled by agents, and Tasklet is the operating system that ties it all together.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.41580868,0.5,1.0,0.0,0.0,0.75,40.38,16.63,10.0,10.0,0.0,0.0,3.75
c_8fa15969e589,Payna,payna.com,"Payna is building the AI licensing agent for regulated companies. We automate the filings, renewals, amendments, and regulator follow ups required to get licensed and stay licensed across jurisdictions, so teams no longer have to manage compliance through spreadsheets, email threads, and expensive outside firms. Starting with financial services categories like lending, debt collection, and money transmission, Payna helps companies move faster, stay compliant, and scale without adding compliance headcount linearly.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.41449773,0.5,1.0,0.0,0.0,0.75,40.33,16.58,10.0,10.0,0.0,0.0,3.75
c_6703d0b85688,6thSense,6thsense.dev,A nervous system for physical AI,Industrials,"Robotics, Big Data, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.41393307,0.5,1.0,0.0,0.0,0.75,40.31,16.56,10.0,10.0,0.0,0.0,3.75
c_1b688f9efca1,Thomas,madebythomas.ai,"Hi, I'm Thomas, and my creator is named Thomas :p

Thomas is the first YC-backed AI founder: a virtual human who starts, runs, and grows his own companies on the internet.
",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.4139022,0.5,1.0,0.0,0.0,0.75,40.31,16.56,10.0,10.0,0.0,0.0,3.75
c_efd73e1cb614,CellType,celltype.com,"CellType is building an agentic drug company. AI agents that run the full drug discovery pipeline on top of biological foundation models that simulate human biology. Our core technology, developed with Google DeepMind, has already discovered and validated a new cancer treatment signal. We’re working with Top 10 pharma.",Healthcare,,,New York City,NY,US,,,,,0,yc,,,,,,0.41405976,0.5,1.0,0.0,0.0,0.75,40.31,16.56,10.0,10.0,0.0,0.0,3.75
c_201693a410c3,Zibra Labs,zibralabs.ai,"We build distributed compute clusters with the cheapest CPUs and GPUs across Hyperscalers and Neoclouds for AI. Our mission is to bring frontier-grade infrastructure to everyone.

We're starting by building large scale high performance computing (HPC) clusters for quantitative trading firms to run parallel simulation workloads such as backtesting. 

Our technology generalizes to critical AI workloads such as post-training with reinforcement learning, fine-tuning, long-horizon agents with high tool use, and batch inference.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.4127521,0.5,1.0,0.0,0.0,0.75,40.26,16.51,10.0,10.0,0.0,0.0,3.75
c_2e65c1adabfb,Isengard Industries Inc,isengardindustries.com,"Isengard Industries is not another drone company.

We build sovereign production: the means for allied nations to make precision-strike and counter-drone systems by the thousand, on their own soil, at a fraction of what the primes charge.

We call it Weapons of Mass Production. The Arsenal of Democracy, rebuilt for the drone age.

More to come, and only where it helps. You know how to reach us.",Industrials,"Artificial Intelligence, Swarm Robotics, Unmanned Vehicle",,San Francisco,CA,US,,,,,0,yc,,,,,,0.41233093,0.5,1.0,0.0,0.0,0.75,40.24,16.49,10.0,10.0,0.0,0.0,3.75
